Epoch,Train_Loss,Val_AUC
1,0.9759067131240118,0.5094896953560248
2,0.9596937143676613,0.5130599122907337
3,0.9441277584604381,0.5248480819974156
4,0.9553721263616614,0.5346133811551859
5,0.897090932449568,0.5437172390206397
6,0.8668251509441268,0.5455463952808025
7,0.8390120088869899,0.5905997669102712
8,0.8888773072152085,0.5726660700288402
9,0.8475768919940282,0.5966304764432909
10,0.7836380607614317,0.5967824655719657
11,0.7787703446496269,0.5983000516806923
12,0.7626975385219634,0.6246132428004921
13,0.7730180877303139,0.6034048225863823
14,0.7698143604496671,0.6240590969081306
15,0.7660001844603214,0.6356094932277216
16,0.6999658366277062,0.6704911071504419
17,0.7293474141618803,0.6496362795618194
18,0.6702663278970666,0.6654547833866467
19,0.6792284879250761,0.6718597215381679
20,0.6804282761333001,0.6634106823320781
21,0.6916610923159006,0.6692589647530933
22,0.6250190203433794,0.6850683964170026
23,0.6850658334122072,0.6902121542852317
24,0.6495946864809568,0.6842348337657107
25,0.6115598038840779,0.70952322636518
26,0.6133952954938828,0.7136808208241958
27,0.5833564659202147,0.701149342342909
28,0.5465449293286165,0.7263474276919983
29,0.5542655369709002,0.7279142235238849
30,0.52715985696415,0.7214173824786443
31,0.5368349689481258,0.7213392898594743
32,0.5258148063683353,0.7278033441977042
33,0.5444574652834694,0.7408899349350575
34,0.5277288171088189,0.743343296620734
35,0.4671232313726481,0.7501609628029628
36,0.4839066934028706,0.7719870555283389
37,0.494336102278511,0.7587552514183031
38,0.45956778472072474,0.7635043906830857
39,0.4597178903383472,0.7874003703500504
40,0.44786856925464513,0.7796952030206717
41,0.42317630734076545,0.7776955254220722
42,0.44093471104376136,0.7978387620845121
43,0.42331975712526104,0.7982221266599223
44,0.39696006424753166,0.7865681037789127
45,0.41002280348839737,0.7972138482502505
46,0.4003996141490563,0.7959947049892795
47,0.3983751369300605,0.8147907205011444
48,0.41509288446804865,0.7937750437811626
49,0.3936571060645319,0.813725131449037
50,0.37712681187105845,0.8167105327025862
51,0.39219161917630224,0.8021508772128614
52,0.34954945924936215,0.8031009870280019
53,0.3707846065364183,0.8124762535427555
54,0.32730246549606584,0.8072661790638557
55,0.3679482063198995,0.817245943244772
56,0.3374116591811725,0.8397496697536807
57,0.29594626203679064,0.8304745204503403
58,0.2853399494126532,0.845414041921999
59,0.31704626660257373,0.8389048745771781
60,0.28965228768130463,0.8335246015637281
61,0.2805520833631727,0.85140795325186
62,0.27325198373955334,0.8490725961740783
63,0.29893248246939613,0.8339743512019401
64,0.28406829142416706,0.8464032718409592
65,0.259700724837638,0.8462523146804236
66,0.25101883585850004,0.8440897085037143
67,0.2857917683342049,0.8613870070264967
68,0.23834620621524474,0.8641748369150488
69,0.23905282057539112,0.8508683215852241
70,0.25877346318991806,0.8515094163333203
71,0.2309321775329194,0.8525010653412525
72,0.27376732713874524,0.8558554196535397
73,0.24722846761116463,0.865673733555951
74,0.23004715651066523,0.8863308605868112
75,0.216056472257091,0.8532188167959744
76,0.18108929340797186,0.8770246728064846
77,0.21222082991189165,0.8762206719885648
78,0.2165241245279619,0.8820821467205218
79,0.1820522352178699,0.8499147514227788
80,0.19613084486628152,0.8642345394550065
81,0.16554438021852574,0.8827570453947337
82,0.17503895259520874,0.8729981549149118
83,0.18266902990001938,0.8871421963855084
84,0.14986504438350168,0.8778077453492517
85,0.18806708331736613,0.8691091293872728
86,0.191166643914307,0.8713797482141139
87,0.17264402296334005,0.8783035188661651
88,0.1785914782515181,0.8678001101050472
89,0.1458476921471971,0.8906152616735071
90,0.1699491386152026,0.8887677140669515
91,0.13985330851649833,0.8895139253848448
92,0.15868630694366354,0.888409856589024
93,0.1546548102977763,0.8917665576136088
94,0.15932686042383704,0.8769020561236236
95,0.13683934703736741,0.8933043316774464
96,0.15699925167115172,0.8879419563935335
97,0.1428025806185948,0.9046064305052062
98,0.13207571788075875,0.8926183328504604
99,0.13566377416269104,0.8993916349880868
100,0.14652190421725464,0.8957766069024872
101,0.15840329459332178,0.9096295770837673
102,0.11874920748958409,0.9027116828620939
103,0.15351947274742841,0.892686015346982
104,0.0894981749431496,0.9042793281376177
105,0.13384480303078386,0.888481724291613
106,0.14591590486309094,0.896568422786984
107,0.1169165660831983,0.89891561610435
108,0.11586695527017696,0.9168423826900697
109,0.10104542418131743,0.8973722075438996
110,0.08903502042144296,0.9068567779146279
111,0.09295509445897675,0.9062150328740401
112,0.11841136948957086,0.9130753614627823
113,0.11468446102634607,0.9055676564375994
114,0.12331834849600053,0.9309633466957867
115,0.12228129799567963,0.9074041618484149
116,0.09748006745734203,0.9126839079425987
117,0.10519497623724339,0.901725024656307
118,0.05,0.8978656241013685
119,0.07886798773349465,0.906307254570997
120,0.0864019285171436,0.9086208035647584
